RA_ICRS,DE_ICRS,Source,e_RA_ICRS,e_DE_ICRS,Plx,e_Plx,PM,pmRA,e_pmRA,pmDE,e_pmDE,RUWE,FG,e_FG,Gmag,FBP,e_FBP,BPmag,FRP,e_FRP,RPmag,BP-RP,RV,e_RV,Vbroad,GRVSmag,QSO,Gal,NSS,XPcont,XPsamp,RVS,EpochPh,EpochRV,MCMCGSP,MCMCMSC,And,Teff,logg,[Fe/H],Dist,A0,HIP,PS1,SDSS13,SKYM2,TYC2,URAT1,AllWISE,APASS9,GSC23,RAVE5,2MASS,RAVE6,RAJ2000,DEJ2000
45.39068237156,0.84595665551,69234873169664,11.1641,8.5062,,,,,,,,,41.08633,1.6595,21.653124,121.82,28.577,20.124222,337.51,53.517,18.427174,1.697048,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,109010453906505616,1237646587694612480,76103794,,URAT1-455007506,J030133.77+005045.7,,NC1S002115,,03013374+0050462,,45.39068237156,0.84595665551
45.39379199466,0.84728028427,69239168591232,0.0389,0.0383,1.5513,0.0462,15.936,15.902,0.051,-1.048,0.049,1.074,6570.40556,4.7541,16.143387,2471.5,13.137,16.856129,5749.6,21.94,15.348792,1.507337,,,,,0,0,0,1,0,0,0,0,1,1,0,4511.1,4.6058,0.4016,675.46,0.4132,,109010453937327216,1237646587694612736,76103795,,URAT1-455007509,J030134.50+005050.3,1238,NC1S002118,,03013448+0050501,,45.39372131359,0.8472849431
45.31276357092,0.79280583487,69269233090688,0.3053,0.2744,-0.3345,0.3492,4.569,-1.507,0.425,-4.314,0.361,1.028,269.31492,1.0769,19.611715,82.699,10.995,20.54479,252.08,8.646,18.744053,1.800737,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108950453127231840,1237678617437667584,76103621,,,J030115.05+004734.2,,NC1S006769,,,,45.3127702683,0.79282500761
45.31190819415,0.79850234802,69307888039424,0.3657,0.3384,1.6003,0.4289,8.088,5.148,0.474,-6.239,0.424,21.099,24547.47785,300.71,14.71235,15036.0,21.294,14.895682,20893.0,20.332,13.947918,0.947764,-44.76,8.4,,13.784192,0,0,0,1,1,0,0,0,0,1,0,,,,,,,108950453118638720,1237678617437667328,76103727,,URAT1-454006984,J030114.85+004754.7,1243,NC1S000391,,03011485+0047548,,45.31188531361,0.79853007487
45.2950884232,0.80914810973,69337952571392,0.3937,0.3909,0.882,0.4695,6.028,5.567,0.563,2.311,0.512,0.998,194.00604,0.92692,19.967829,42.025,5.6475,21.279785,222.3,8.6112,18.88054,2.399244,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108970452950231456,1237678617437667840,76103720,,,J030110.82+004832.9,,NC1S006810,,,,45.29506367869,0.80913783907
45.3336518064,0.80657186156,69410967253632,0.0597,0.0566,1.4556,0.0692,12.634,4.701,0.079,11.727,0.072,1.063,3162.49793,2.4779,16.937292,936.55,11.705,17.909712,3272.9,12.251,15.960578,1.949134,,,,,0,0,0,1,0,0,0,0,1,1,0,4165.2,4.6713,0.0519,538.5798,0.8696,,108960453335668384,1237678617437667328,76103731,,URAT1-455007488,J030120.07+004823.6,,NC1S001968,,03012006+0048236,,45.33363090968,0.80651974126
45.33774776306,0.81462932261,69441031787264,1.921,2.0143,,,,,,,,,79.05129,1.2807,20.942595,36.911,16.278,21.420647,68.502,18.758,20.158632,1.262014,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108970453377377872,1237678617437667584,,,,,,NC1S006822,,,,45.33774776306,0.81462932261
45.29881627403,0.82284894459,69578470742144,0.7366,0.7761,-1.0707,0.8267,2.037,1.03,1.353,-1.757,1.569,0.951,104.59711,1.0894,20.638567,49.482,9.9723,21.10243,112.05,8.3646,19.624355,1.478075,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108980452987537936,1237678617437667840,76103724,,,J030111.71+004922.0,,NC1S006840,,,,45.29881169607,0.82285675405
45.27165392686,0.8205616019,69612830281856,23.0042,27.7075,,,,,,,,,50.81181,3.2032,21.422455,133.71,25.609,20.02315,118.56,14.846,19.563078,0.460072,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1237678617437667584,76103701,,,J030105.18+004913.7,,NC1S002016,,,,45.27165392686,0.8205616019
45.29289046421,0.83129599514,69647190025088,0.183,0.1679,0.2612,0.2065,2.075,1.197,0.254,1.695,0.217,1.035,480.49592,1.2378,18.983143,231.39,8.6434,19.427702,337.46,8.6525,18.427347,1.000355,,,,,0,0,0,0,0,0,0,0,1,0,0,4888.4,4.8751,-2.0404,2196.1821,0.0036,,108990452928458048,1237678617437667328,76103723,,,J030110.28+004953.1,,NC1S002060,,,,45.29288514145,0.83128846249
45.30464650418,0.83368603307,69681549958784,0.4253,0.3892,2.1267,0.4948,7.478,4.333,0.604,-6.094,0.516,1.023,172.60895,0.94172,20.09471,35.098,6.2512,21.475336,243.24,8.2616,18.782816,2.69252,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,109000453045870912,1237678617437667584,76103726,,,,,NC1S006861,,03011310+0050015,,45.30462724517,0.83371311859
45.31904704255,0.83861649529,69715909698432,0.2821,0.2725,1.5411,0.3337,15.153,6.137,0.417,-13.855,0.366,1.038,282.9307,0.97866,19.558167,55.756,6.6016,20.972815,360.53,9.4102,18.355556,2.617258,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,109000453189916864,1237678617437667584,76103736,,URAT1-455007481,J030116.55+005018.9,,NC1S006879,,03011656+0050193,,45.31901976229,0.83867807115
45.35030598399,0.82993092624,69818988716288,0.1147,0.1099,2.1607,0.1319,17.287,-3.832,0.165,-16.857,0.151,0.94,955.90304,1.6768,18.236332,197.51,9.6297,19.599562,1147.4,10.839,17.09859,2.500971,,,,,0,0,0,0,0,0,0,0,1,1,0,3512.0,4.8688,-0.3197,419.2446,0.6881,,108990453502296416,1237678617437667584,76103780,,URAT1-455007492,J030124.07+004947.9,,NC1S002054,,03012406+0049482,,45.35032301688,0.83000584769
45.3347162532,0.84247003294,69887708197376,0.0675,0.065,0.9441,0.0785,14.105,-1.371,0.092,-14.038,0.084,1.011,2176.8412,2.0532,17.3428,797.4,6.6245,18.084356,1946.8,11.55,16.524597,1.559759,,,,,0,0,0,1,0,0,0,0,1,1,0,4463.8,4.6076,0.4355,1135.792,0.4117,,109010453346681488,1237678617437667328,76103738,,URAT1-455007489,J030120.33+005033.0,,NC1S002100,,03012032+0050332,,45.33472234915,0.84253242343
45.37090582597,0.85153609727,69956427870208,0.3099,0.2905,0.7927,0.3657,12.455,-7.974,0.482,-9.567,0.393,1.094,301.7568,1.2285,19.488224,66.253,8.2009,20.785528,341.11,9.1688,18.415668,2.36986,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,109020453709152224,1237678617437667584,,,,J030129.01+005105.5,,NC1S006910,,03012904+0051055,,45.37094127167,0.85157861916
45.37245725295,0.86835912766,70059506681856,0.0322,0.0286,1.0913,0.0362,19.093,15.562,0.043,-11.062,0.038,0.954,9742.8064,4.2117,15.715656,4341.3,14.956,16.244495,7650.7,30.733,15.038648,1.205848,,,,,0,0,0,1,0,0,0,0,1,1,0,4783.3,4.4615,-0.1267,899.3672,0.0346,,109040453724042544,1237678437018829056,76103796,,URAT1-455007500,J030129.38+005206.2,1250,NC1S000379,,03012936+0052064,,45.37238808003,0.86840829247
45.34116448788,0.85989965128,70128226563840,0.4459,0.4438,0.2689,0.5296,20.069,17.978,0.698,-8.92,0.627,0.985,153.57377,0.91146,20.221575,37.342,5.3862,21.408054,181.27,9.4681,19.1021,2.305954,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,109030453410912368,1237678437018829312,,,,J030121.88+005134.7,,NC1S006934,,,,45.34108457817,0.85993929527
45.33257369269,0.86543134797,70201241463680,4.5114,4.7057,,,,,,,,,64.04219,1.5306,21.171202,608.78,67.585,18.377384,1309.6,19.976,16.95503,1.422354,,,,,0,1,0,0,0,0,0,0,0,0,0,,,,,,,109030453325379008,1237678437018829056,,,URAT1-455007486,J030119.81+005155.7,1255,NC1S000381,,03011981+0051557,,45.33257369269,0.86543134797
45.32450811286,0.86398125384,70196945847936,0.4622,0.4525,-0.4326,0.5032,4.38,1.027,0.807,-4.258,0.735,0.974,155.04437,1.0461,20.211227,76.568,7.0968,20.62842,95.53,8.0044,19.797546,0.830874,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,109030453244547232,1237678437018829056,76103739,,,,,NC1S002170,,,,45.32450354598,0.86400017857
45.35124241599,0.87236383989,70235600970752,3.0592,2.5852,,,,,,,,,92.5171,1.4992,20.771812,274.28,6.7828,19.243067,662.92,9.8974,17.69424,1.548826,,,,,0,1,0,0,0,0,0,0,0,0,0,,,,,,,109040453511667312,1237678437018829056,,,URAT1-455007493,J030124.29+005220.5,,NC1S002206,,03012425+0052206,,45.35124241599,0.87236383989
44.64534653098,0.30710610474,70373039955712,0.0514,0.049,2.1138,0.0612,15.176,11.049,0.07,-10.404,0.062,1.054,4616.42013,3.3242,16.526604,1464.5,10.786,17.424345,4546.7,16.521,15.603654,1.820691,,,,,0,0,0,1,0,0,0,0,1,1,0,4203.7,4.6657,-0.0006,496.2542,0.7467,,108360446452768992,1237666301090005248,17086792,,URAT1-452005893,J025834.87+001825.6,1257,NB9C001393,,02583486+0018256,,44.64529742348,0.30715234339
44.66926326687,0.31778989022,70407399692928,0.0371,0.0361,1.0096,0.0445,6.728,6.7,0.051,0.612,0.046,1.177,10575.32843,4.9947,15.626632,4760.1,14.381,16.144499,8190.4,21.249,14.96463,1.179869,,,,,0,0,0,1,0,0,0,0,1,1,0,4911.1,4.527,0.2217,844.5062,0.1734,,108380446692061808,1237666301090004992,17086877,,URAT1-452005898,J025840.62+001904.0,1260,NB9C001428,,02584061+0019041,,44.66923348681,0.31778717024
44.65897631488,0.32286907232,70403104027264,1.3872,1.5131,0.2791,1.8932,11.867,-7.162,3.024,-9.462,2.228,1.009,88.78122,1.3637,20.816565,50.1,13.829,21.088947,97.802,14.992,19.77203,1.316917,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108380446589597888,1237666301090005504,,,,,,NB9C004712,,,,44.65900814763,0.32291112531
44.64537315477,0.3230909871,70471823469568,0.3226,0.2914,-0.5904,0.3497,3.897,2.132,0.485,-3.262,0.385,1.008,260.96046,0.9671,19.64593,164.47,15.467,19.798313,156.81,11.015,19.259476,0.538837,,,,,1,0,0,0,0,0,0,0,0,0,0,,,,,,,108380446452578224,1237666301090004992,,,,,,NB9C001473,,,,44.64536368113,0.32310548698
44.64433851076,0.32525499476,70476119170048,0.0134,0.0119,5.0361,0.0151,25.023,3.886,0.018,-24.719,0.015,0.864,371077.08915,74.805,11.763706,189180.0,173.24,12.146347,259370.0,119.87,11.213092,0.933255,-55.51,0.74,,11.008008,0,0,0,1,1,1,0,0,1,1,0,5506.8,4.5033,-0.0799,196.2464,0.1471,,,1237666301090004992,17087295,,URAT1-452005892,J025834.64+001931.0,1256,NB9C000205,,02583462+0019312,,44.64432123995,0.32536485627
44.66613236386,0.32368372253,70506183781760,0.946,1.3497,4.9226,1.6474,6.323,4.372,1.616,-4.568,1.567,1.102,99.1017,1.1134,20.697165,26.2,10.952,21.792793,118.44,8.6312,19.564169,2.228624,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108380446660778864,1237666301090005504,17087364,,,J025839.88+001925.4,,,,,,44.66611293268,0.32370402578
44.66891121477,0.32828405047,70506183207808,0.2683,0.2456,1.3366,0.3014,5.429,4.96,0.422,2.208,0.321,0.962,340.86354,1.1606,19.355915,93.799,8.2001,20.408049,360.88,10.092,18.354492,2.053556,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108390446688624384,1237666301090005248,17087366,,,J025840.54+001941.6,,NB9C001472,,,,44.66888916935,0.32827423861
44.68202553179,0.33607076824,70540542947072,0.3591,0.3488,0.144,0.4197,14.361,12.553,0.554,-6.977,0.449,1.071,225.39927,1.0646,19.804985,68.343,8.2418,20.75181,212.82,11.891,18.927864,1.823946,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108400446819733744,1237666301090005504,17087371,,,J025843.69+002010.1,,NB9C001502,,,,44.68196973982,0.33610177546
44.65583498765,0.33257022037,70579198384512,0.0206,0.0196,1.0272,0.0243,11.716,7.707,0.028,-8.824,0.026,1.032,26836.31853,7.3772,14.61556,14086.0,20.878,14.966611,18343.0,26.183,14.089221,0.87739,-47.72,4.98,,13.923211,0,0,0,1,1,0,0,0,0,1,0,5870.1,4.1252,-0.4474,1195.0403,0.2571,,108390446557709584,1237666301090004992,17087296,,URAT1-452005895,J025837.39+001957.3,1275,NB9C000203,,02583738+0019574,,44.65580073262,0.33260943771
44.67441701921,0.34669407524,70609262424320,0.0833,0.0823,1.8988,0.1003,2.846,-0.525,0.123,-2.797,0.104,0.953,1858.16608,2.3725,17.514656,487.52,16.247,18.618568,2062.5,15.196,16.461912,2.156656,,,,,0,0,0,1,0,0,0,0,1,1,0,3731.0,4.6986,-0.3019,492.4969,0.6657,,108410446743806496,1237666301090005248,17087372,,,J025841.86+002048.1,,NB9C001531,,02584186+0020482,,44.67441935248,0.34670650669
44.61264705458,0.33205435029,70712341673088,0.3144,0.2874,0.2067,0.3632,7.65,7.386,0.458,-1.991,0.357,1.038,258.40362,1.0901,19.65662,95.328,12.105,20.390486,288.45,11.806,18.597721,1.792765,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108390446125748912,1237666301089939712,17087288,,,J025827.04+001955.1,,NB9C004733,,,,44.6126142275,0.33206319971
44.61699339067,0.33519610763,70712341673600,0.3728,0.3401,0.7022,0.4483,6.442,6.142,0.605,-1.94,0.42,0.965,208.59522,0.99578,19.889107,81.826,10.064,20.556318,260.68,17.834,18.707613,1.848705,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108400446169252688,1237666301089939712,17087289,,,J025828.10+002006.6,,NB9C004751,,,,44.61696609023,0.33520473157
44.63160391629,0.34348982577,70746701364352,0.0213,0.0202,1.53,0.0252,23.817,15.355,0.028,-18.206,0.025,1.602,110450.55048,25.017,13.079447,57848.0,47.298,13.432826,75237.0,43.501,12.55681,0.876016,-8.15,6.56,,12.295393,0,0,0,1,1,0,0,0,0,1,0,,,,,,,108410446315152736,1237666301090004992,17087291,,URAT1-452005890,J025831.57+002036.6,1282,NB9C000199,,02583156+0020368,,44.63153567158,0.34357074177
44.63187297434,0.34903532682,70746701412736,0.3313,0.3198,0.8863,0.387,14.204,13.867,0.498,3.075,0.417,1.02,231.81609,0.99179,19.774508,47.426,7.7323,21.1485,293.03,13.073,18.580626,2.567875,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108410446318129296,1237666301090004992,17087293,,,J025831.64+002056.5,,NB9C004783,,,,44.63181134144,0.34902165865
44.6535181018,0.34057810941,70781061115904,0.3062,0.2687,0.4364,0.343,4.589,4.237,0.456,-1.763,0.341,0.955,306.59451,1.1378,19.470957,153.84,7.3593,19.870838,211.96,13.904,18.93227,0.938568,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108400446534859168,1237666301090005248,17087299,,,J025836.80+002026.3,,NB9C001516,,,,44.65349927008,0.34058594566
44.65650201237,0.35451967788,70819716552064,0.0854,0.0809,2.3329,0.1012,6.795,-3.779,0.129,-5.647,0.106,1.169,2211.04833,2.8525,17.32587,489.4,13.861,18.614376,2622.4,13.33,16.20116,2.413216,,,,,0,0,0,1,0,0,0,0,1,1,0,3557.0,4.6291,-0.3556,387.3706,0.7668,,108420446564665888,1237666301090005248,17087300,,URAT1-452005896,J025837.56+002116.2,,NB9C001546,,02583756+0021163,,44.65651881027,0.35454477365
44.64034749577,0.36139411259,70884140332416,33.0445,49.4784,,,,,,,,,38.09446,1.5509,21.735212,111.32,37.539,20.222137,330.32,66.95,18.450554,1.771584,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108430446403324160,1237666301090005248,17087304,,,J025833.69+002141.0,,NB9C001571,,02583366+0021409,,44.64034749577,0.36139411259
44.70873252004,0.35684587132,70952859808640,1.461,1.0113,-0.9477,1.8572,1.794,0.763,1.484,-1.624,1.098,1.156,110.17318,1.1325,20.582176,64.452,15.905,20.815445,52.224,5.6788,20.45321,0.362234,,,,,1,0,0,0,0,0,0,0,0,0,0,,,,,,,108420447087448672,1237666301090005248,17087381,,,,,NB9C001555,,,,44.70872912915,0.35685309003
44.6784909864,0.35656209419,70987219546880,6.9214,7.395,,,,,,,,,88.36278,2.4131,20.821693,48.739,13.844,21.118853,39.121,25.69,20.76688,0.351973,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108420446784788320,1237666301090005504,,,,,,NB9C001553,,,,44.6784909864,0.35656209419
44.66931221059,0.36024198508,71193377977600,0.1578,0.1408,0.935,0.1964,7.703,2.752,0.208,-7.195,0.166,1.149,954.48301,1.7904,18.237946,361.57,10.044,18.943062,822.96,12.14,17.459446,1.483616,,,,,0,0,0,0,0,0,0,0,1,1,0,4133.1,4.9338,-1.3239,832.132,0.0027,,108430446692712752,1237666301090005248,17087383,,,J025840.63+002137.0,,NB9C001566,,02584065+0021374,,44.66929997953,0.36027396306
44.68432430317,0.37912060341,71227737716736,4.1864,5.6774,,,,,,,,,72.38998,2.8096,21.03817,135.05,13.022,20.012291,320.92,18.694,18.481894,1.530397,,,,,0,1,0,0,0,0,0,0,0,0,0,,,,,,,108450446843065392,1237666301090005248,17087387,,,,,NB9C001618,,,,44.68432430317,0.37912060341
44.65554804396,0.3732637057,71262097489280,0.6084,0.5215,1.8097,0.7233,21.923,9.59,0.902,19.714,0.672,0.995,139.65106,0.97065,20.324757,40.527,9.1436,21.319185,167.78,10.857,19.186012,2.133173,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108440446554508288,1237666301090004992,17087309,,,,,NB9C004826,,,,44.65550541889,0.37317608768
44.65328050256,0.37263551216,71266393150080,0.0313,0.0272,0.5723,0.0391,0.736,-0.652,0.038,-0.341,0.031,0.947,16494.55142,8.9561,15.144015,8443.3,19.273,15.52226,11559.0,22.048,14.590558,0.931702,,,,,0,0,0,1,0,0,0,0,1,1,0,5364.6,3.857,-0.3499,1872.7787,0.08,,108440446532377632,1237666301090004992,17087308,,URAT1-452005894,J025836.78+002221.5,1295,NB9C000189,,02583678+0022214,,44.65328340214,0.37263702711
44.66359868537,0.38221104834,71296457193600,0.1149,0.1063,1.0054,0.1391,6.442,4.299,0.163,-4.797,0.131,1.04,1260.91966,1.9287,17.935648,388.36,9.305,18.86546,1302.9,9.8232,16.960604,1.904856,,,,,0,0,0,0,0,0,0,0,1,1,0,3823.8,4.7881,-0.4523,648.3553,0.3246,,108450446635639120,1237666301090005248,17087384,,,J025839.26+002255.9,,NB9C001627,,02583926+0022561,,44.6635795765,0.38223236859
44.69990284541,0.3893360557,71365176670976,0.7603,0.6518,1.9808,0.9251,9.445,6.355,1.086,-6.988,0.843,1.181,142.27911,1.0323,20.304514,73.118,8.3892,20.678486,116.43,9.5369,19.58273,1.095757,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108460446998537648,1237666301090005504,17087388,,,,,NB9C001644,,,,44.69987459994,0.38936711166
44.70365398801,0.39986449209,71365176672640,0.0163,0.0131,1.3049,0.019,15.911,10.727,0.02,11.751,0.015,1.045,89894.7707,27.393,13.303031,50037.0,59.219,13.590313,57044.0,32.092,12.857374,0.732939,1.1,3.85,,12.643311,0,0,0,0,0,0,0,0,0,1,0,6314.3,4.1647,-0.4014,804.4658,0.2022,,108480447036020336,1237666301090004992,17087420,,URAT1-452005900,,,NB9C001709,,02584886+0023594,,44.70360631045,0.39981226358
44.61020595662,0.36309808042,71571335099904,0.1179,0.1083,1.1625,0.1343,8.188,7.75,0.167,2.641,0.138,0.961,1032.01481,1.5968,18.153152,296.02,16.437,19.160255,1027.3,12.373,17.218607,1.941649,,,,,0,0,0,0,0,0,0,0,1,1,0,3586.3,4.5824,-0.7693,697.793,0.0034,,108430446101416160,1237666301089939712,17087301,,,J025826.44+002147.1,,NB9C001575,,02582643+0021472,,44.61017151036,0.36308634089
44.60027513443,0.36067380718,71571335134080,9.8355,5.6874,,,,,,,,,49.18892,1.4275,21.457699,79.078,6.9905,20.593401,209.61,10.407,18.944374,1.649027,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108430446002493280,1237666301089939712,,,,J025824.06+002138.0,,NB9C004802,,,,44.60027513443,0.36067380718
44.63739092708,0.37737399361,71640054576896,0.1944,0.1754,0.7634,0.2383,6.43,5.842,0.278,-2.687,0.211,0.979,560.07778,1.4659,18.816746,192.75,16.619,19.626074,532.24,14.73,17.932634,1.693439,,,,,0,0,0,0,0,0,0,0,1,0,0,3685.9,4.9846,-0.8445,642.0323,0.0027,,108450446373433312,1237666301090005248,17087305,,,,,NB9C001613,,02583295+0022384,,44.6373649617,0.37738593654
44.63912040733,0.38086285245,71644350240128,3.5865,3.2003,,,,,,,,,23957.51123,77.493,14.738763,8346.4,31.563,15.534793,23197.0,44.6,13.834312,1.700481,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108450446390807568,1237666301090004992,17087310,,URAT1-452005891,J025833.39+002251.1,1311,NB9C000185,,02583338+0022510,,44.63912040733,0.38086285245
44.61239688607,0.36741178517,71678709978880,0.0319,0.0281,1.1411,0.0361,6.94,5.95,0.046,-3.572,0.037,0.983,10834.23328,4.7292,15.600371,4945.3,16.896,16.103065,8411.1,20.951,14.935767,1.167298,,,,,0,0,0,1,0,0,0,0,1,1,0,4758.1,4.4499,-0.5185,839.2868,0.0558,,108440446123321376,1237666301089939712,17087302,,URAT1-452005886,J025826.97+002202.7,1302,NB9C000192,,02582696+0022027,,44.61237044227,0.36742766197
44.59424268841,0.36478217783,71781788457728,0.3341,0.311,0.7143,0.3819,6.045,5.172,0.487,-3.13,0.391,0.952,229.24433,0.97728,19.786621,63.478,6.6273,20.831982,256.59,6.6553,18.724792,2.107189,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108430445940448464,1237666301089939712,17087283,,,J025822.61+002153.0,,NB9C004807,,,,44.59421970084,0.36479608812
44.61416181845,0.39760553023,71914932485120,0.539,0.4582,0.7249,0.6259,2.525,-1.093,0.781,-2.277,0.575,1.143,167.92325,1.0217,20.12459,81.669,10.949,20.558401,115.53,11.457,19.591183,0.967218,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108470446141367584,1237666301089939712,17087303,,,,,NB9C001664,,,,44.61416667571,0.39761564815
44.59716656935,0.38675044898,71949292222720,0.2961,0.2727,0.6415,0.3423,1.036,0.401,0.453,-0.955,0.346,1.084,297.70892,1.1926,19.502888,137.56,9.4587,19.992283,217.54,10.981,18.904041,1.088242,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108460445971314576,1237666301089939712,17087287,,,J025823.34+002311.7,,NB9C001636,,,,44.59716478897,0.3867546933
44.58942146719,0.38703412354,71949292222848,0.0988,0.0906,1.3698,0.1145,19.833,9.98,0.146,-17.139,0.116,1.001,1377.35023,1.8127,17.839756,399.65,13.373,18.834349,1478.9,14.114,16.823057,2.011292,,,,,0,0,0,0,0,0,0,0,1,1,0,3593.1,4.3553,-0.7189,761.1299,0.3391,,108460445893544912,1237666301089939712,17087286,,,J025821.46+002313.3,,NB9C001637,,02582144+0023135,,44.58937711268,0.38711029674
44.59876534825,0.4041825686,71983651996800,0.3828,0.3164,0.5783,0.4467,24.94,17.805,0.539,-17.464,0.386,0.977,231.90052,1.0678,19.774113,87.724,8.2796,20.48075,216.68,11.26,18.908352,1.572397,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108480445987025488,1237666301089939712,17087320,,,J025823.70+002414.8,,NB9C004896,,,,44.59868621414,0.40426018575
44.63926272007,0.39191635312,72086731738496,0.493,0.443,2.7625,0.5625,8.147,7.863,0.688,-2.132,0.496,1.027,156.10126,0.90964,20.203852,37.82,9.1133,21.394226,205.48,17.4,18.96596,2.428266,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108470446392010768,1237666301090005504,17087312,,,,,,,,,44.63922777375,0.39192582854
44.63736872496,0.39668109479,72086731211136,82.6644,43.2615,,,,,,,,,75.47154,1.825,20.992908,37.986,18.048,21.389473,93.359,29.584,19.8225,1.566973,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108470446373476496,1237666301090005504,,,,,,NB9C004875,,,,44.63736872496,0.39668109479
44.67134520614,0.39416958308,72155450687744,0.3023,0.2557,3.2099,0.3356,41.023,22.726,0.439,-34.153,0.314,0.984,349.8337,1.3416,19.327713,102.09,27.221,20.316128,485.67,9.4295,18.032032,2.284096,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108470446712843520,1237666301090005248,17087386,,,J025841.11+002339.2,,NB9C004869,,02584110+0023395,,44.67124420035,0.39432137278
44.67330710265,0.39818803938,72155450653824,0.1867,0.1694,0.2218,0.2179,4.075,4.068,0.265,0.243,0.208,1.042,584.10826,1.2298,18.771133,263.1,7.9868,19.288258,465.73,11.417,18.077562,1.210695,,,,,0,0,0,0,0,0,0,0,1,0,0,4596.2,4.8776,-1.5919,1619.6215,0.0063,,108470446732708288,1237666301090005248,17087417,,,J025841.60+002353.7,,NB9C001667,,,,44.67328902269,0.39818695958
44.66988912488,0.40197485505,72155450653952,0.2384,0.2137,0.1885,0.2724,4.115,-2.104,0.336,-3.536,0.26,0.986,420.10062,1.188,19.128984,166.34,10.745,19.786058,331.68,13.712,18.446096,1.339962,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108480446698722848,1237666301090005248,17087416,,,J025840.77+002406.7,,NB9C001675,,,,44.66989847748,0.40199057167
44.6908904677,0.40965082635,72194106084096,0.0488,0.0445,0.5896,0.062,23.498,19.378,0.074,-13.291,0.053,0.978,7457.72701,4.1147,16.00585,3992.7,32.922,16.335377,5004.5,15.648,15.499504,0.835873,,,,,0,0,0,0,0,0,0,0,0,1,0,,,,,,,108490446908342064,1237666301090004992,17087422,,URAT1-453005863,,1322,NB9C001715,,02584579+0024351,,44.69080434296,0.40970989782
44.6766433174,0.41230586103,72189810394112,0.2465,0.2108,2.509,0.2718,45.674,36.699,0.343,-27.19,0.256,0.975,469.87767,1.5016,19.007404,69.989,10.577,20.725975,631.5,14.266,17.746965,2.97901,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108490446765575264,1237666301090005248,17087418,,,J025842.38+002444.4,,NB9C001730,,02584236+0024446,,44.67648020869,0.41242670601
